0.065935075,-0.488893509,-0.331639171,0.08177802,-0.525197148,-0.33074683,0.082316071,-0.526525319,-0.32940951,0.081288099,-0.528055251,-0.33053869,0.055652186,-0.525617242,-0.322313607,0.056264989,-0.526159048,-0.325562805,0.055148046,-0.52733469,-0.32551682,0.131221756,-0.538528681,-0.240156949,0.01553523,-0.542934954,-0.238355339,0.082060091,-0.479998171,-0.300430566,0.049089596,-0.47874254,-0.295508653,0.172082737,-0.381514341,-0.143398628,-0.117280535,-0.412152588,-0.136716187,0.257301599,-0.309522569,-0.265170723,-0.166577265,-0.287312388,-0.049838625,0.233835638,-0.476361841,-0.415185124,-0.189005762,-0.124513075,-0.064451881,0.21996662,-0.501500487,-0.450806916,-0.170508966,-0.05931085,-0.046924699,0.208735287,-0.515811145,-0.430906951,-0.166436255,-0.066368468,-0.061603967,0.22585766,-0.48502934,-0.413135737,-0.177473709,-0.106383994,-0.075697049,0.122939721,0.003314019,0.019611729,-0.122624636,-0.034155793,-0.017164089,0.187281996,-0.105353169,-0.152937815,0.09392111,-0.370431155,-0.243097201,0.193741575,0.139296025,0.041688342,0.015471216,-0.107400797,-0.1779771,0.174937129,0.219196916,0.111360803,-0.018533038,-0.017397838,-0.074210867,0.371496558,-0.221020654,-0.264512181,0.068190858,-0.401116103,-0.523948133
0.053328946,-0.468249261,-0.364299536,0.072281517,-0.505317688,-0.367542595,0.072325908,-0.507430911,-0.366718203,0.071561545,-0.5084849,-0.368244529,0.043667056,-0.507160723,-0.357100874,0.044740252,-0.507773519,-0.3605856,0.043858677,-0.509079635,-0.360145718,0.129264668,-0.522322536,-0.272190362,0.007419966,-0.53261584,-0.260492682,0.072190545,-0.463343382,-0.33053425,0.036472894,-0.463597447,-0.323647112,0.167843506,-0.375639945,-0.191834778,-0.117002219,-0.415650904,-0.151980117,0.239969105,-0.294849813,-0.320600361,-0.227344096,-0.327248007,-0.033543736,0.224631891,-0.47164312,-0.464353114,-0.266189963,-0.211288273,0.025377175,0.214070335,-0.501364768,-0.505661249,-0.250146866,-0.164803758,0.048180517,0.203142717,-0.515767395,-0.484132826,-0.241771817,-0.176613107,0.031896666,0.216756538,-0.482416272,-0.460886776,-0.255452812,-0.201341107,0.01428491,0.122304581,0.00379247,0.015645577,-0.121801995,-0.033726066,-0.012899269,0.175949275,-0.104324892,-0.144233704,0.064784668,-0.338725716,-0.217695609,0.167298496,0.151659474,0.031444021,0.000832851,-0.103602767,-0.158188805,0.152019799,0.222983092,0.089074224,-0.042262554,-0.019118346,-0.05912276,0.277981222,-0.124338835,-0.256303281,0.014873881,-0.365550369,-0.4837991
0.05400702,-0.469723672,-0.37145111,0.074346662,-0.506811798,-0.371773094,0.074320957,-0.508771062,-0.370890677,0.073662207,-0.509990573,-0.37264964,0.044369891,-0.507758915,-0.363058001,0.045676094,-0.508265674,-0.366235435,0.044916805,-0.509665608,-0.366154253,0.13256532,-0.521402359,-0.27253902,0.007186248,-0.533982635,-0.264178187,0.072615892,-0.464604884,-0.336253583,0.036383878,-0.463878661,-0.329932839,0.169596717,-0.37031126,-0.195381567,-0.11636176,-0.417474419,-0.160219073,0.238004088,-0.294442505,-0.339718252,-0.215019181,-0.339476407,-0.06238028,0.201437846,-0.471732736,-0.487929136,-0.249838054,-0.254332304,-0.027048454,0.179776728,-0.502246082,-0.531658232,-0.233357087,-0.213834643,-0.007757002,0.177066863,-0.517538846,-0.504978061,-0.225512058,-0.223362193,-0.01357463,0.192679852,-0.482524693,-0.482879043,-0.239781559,-0.244329751,-0.034174006,0.122935392,0.003658984,0.013654361,-0.122205585,-0.032433569,-0.010517799,0.176530734,-0.108390793,-0.140968546,0.067154959,-0.339525044,-0.220352203,0.168363988,0.151093587,0.033686664,0.001077207,-0.116328172,-0.150300607,0.151922956,0.220037907,0.090271108,-0.039847542,-0.046970434,-0.050662179,0.273277491,-0.139546111,-0.237591133,0.018919472,-0.370125264,-0.467130095
0.047376633,-0.471094668,-0.366973937,0.070714913,-0.508169234,-0.367136478,0.070731819,-0.510033131,-0.366155058,0.070133336,-0.511278331,-0.367832661,0.040920585,-0.50870508,-0.358104855,0.042281482,-0.509227812,-0.361305565,0.04151373,-0.51059413,-0.361228794,0.132505387,-0.51937896,-0.26998052,0.006052334,-0.53421694,-0.26206845,0.06661506,-0.4654845,-0.332901269,0.029230803,-0.464372158,-0.326274276,0.166463271,-0.363150448,-0.193728104,-0.116260588,-0.417469203,-0.158409983,0.22759971,-0.283115387,-0.339541614,-0.211768866,-0.333354801,-0.038612705,0.179589614,-0.464711607,-0.488812059,-0.245174855,-0.187092587,-0.008337192,0.156393483,-0.497840226,-0.533129871,-0.231471583,-0.121971272,0.016794847,0.152192324,-0.517041504,-0.503235102,-0.222635239,-0.131416366,-0.004545441,0.169179454,-0.478676468,-0.483327508,-0.236474663,-0.173668966,-0.02102942,0.122951396,0.003682311,0.009696711,-0.122208424,-0.032385644,-0.006571449,0.176602125,-0.155418679,-0.164863184,0.067856304,-0.383597612,-0.220301449,0.170423016,0.106430478,-0.008477108,0.001826174,-0.151175246,-0.140897691,0.153581992,0.173850864,0.051501829,-0.039669752,-0.080466442,-0.034139261,0.29308331,-0.204075873,-0.289069653,0.023605511,-0.429781765,-0.460438102
0.032890432,-0.481817484,-0.334563196,0.055466983,-0.518934965,-0.331204712,0.055796772,-0.5211007,-0.330254436,0.05511184,-0.521994233,-0.332124949,0.027135855,-0.519951522,-0.318851531,0.028276211,-0.520316958,-0.321907401,0.027575411,-0.521609902,-0.321360588,0.12460319,-0.524749696,-0.241048262,-0.000134985,-0.539605379,-0.214454859,0.055005364,-0.474336684,-0.305988938,0.018173367,-0.47372514,-0.293454558,0.163014501,-0.364853054,-0.180549368,-0.117243804,-0.418484211,-0.130688548,0.251632303,-0.292382866,-0.332579881,-0.207104832,-0.327283919,-0.018039247,0.18750535,-0.487819701,-0.465139121,-0.249612495,-0.164655328,-0.001557049,0.166224316,-0.515689254,-0.49750644,-0.234183848,-0.090471596,0.018821066,0.156416684,-0.544753373,-0.463009536,-0.223578244,-0.10030061,-0.000563811,0.177018046,-0.506144345,-0.455527306,-0.239060029,-0.148830265,-0.016309712,0.123760648,0.003671515,0.009842519,-0.122759268,-0.032460865,-0.006634304,0.17894125,-0.164975107,-0.163962126,0.069300435,-0.432899147,-0.210708648,0.196680367,0.076395907,0.000202578,0.001939045,-0.179893985,-0.112262085,0.1793015,0.145982057,0.062218551,-0.041493401,-0.104143269,0.003725917,0.344119757,-0.26981166,-0.291056842,0.027584497,-0.485302836,-0.446346909
0.015305295,-0.487490118,-0.327331066,0.036430743,-0.524776399,-0.324948102,0.036505181,-0.527093828,-0.324260503,0.035851646,-0.527958453,-0.326114088,0.00759331,-0.525109529,-0.311851799,0.008871247,-0.525479198,-0.315119773,0.008105234,-0.52665019,-0.314463973,0.106012374,-0.532256603,-0.236626104,-0.019843165,-0.540867329,-0.209542617,0.038307123,-0.48080492,-0.298701793,0.001457666,-0.478680283,-0.28537935,0.156865597,-0.374183357,-0.168707743,-0.125999689,-0.418456703,-0.126010105,0.262013644,-0.304630339,-0.329512119,-0.205164164,-0.325499237,-0.014359371,0.190164626,-0.490430713,-0.461409271,-0.244487792,-0.158934057,-0.005419827,0.171594664,-0.516345739,-0.494368464,-0.228727743,-0.08261022,0.01239075,0.159962296,-0.543437421,-0.460064173,-0.219148055,-0.096780688,-0.006922569,0.181674898,-0.507620752,-0.449257195,-0.233832121,-0.144913808,-0.020436849,0.123669349,0.002978784,0.009832749,-0.122551851,-0.030960713,-0.006510339,0.179360613,-0.1569556,-0.16288422,0.075045489,-0.402808845,-0.188420266,0.193872839,0.091371149,-0.008169112,0.005045582,-0.173783243,-0.091023311,0.178143203,0.150994077,0.049691524,-0.041210398,-0.089084245,0.016761044,0.320946783,-0.237169713,-0.295106173,0.026194055,-0.473396808,-0.418715954
0.000898037,-0.496605009,-0.327324897,0.021388488,-0.533374548,-0.325344294,0.021314839,-0.535547674,-0.324665904,0.020689417,-0.536430478,-0.326539338,-0.007612339,-0.532902896,-0.311851978,-0.00632023,-0.53332305,-0.315221012,-0.007134374,-0.534371376,-0.31464839,0.091035061,-0.538915813,-0.237437502,-0.03466434,-0.54180038,-0.210014626,0.024788657,-0.488455772,-0.2989586,-0.011909708,-0.485210538,-0.28553158,0.14968738,-0.378411114,-0.168340549,-0.134308711,-0.415900528,-0.123737201,0.267858684,-0.308402926,-0.325678349,-0.209486708,-0.316779375,0.008475918,0.191987172,-0.489445418,-0.465895891,-0.247110188,-0.16492407,0.055622578,0.174847558,-0.515708804,-0.500960827,-0.230309844,-0.098090313,0.076955795,0.160696357,-0.541242301,-0.469223827,-0.222212777,-0.116588332,0.058834173,0.184475452,-0.505649626,-0.454698771,-0.236429602,-0.153455496,0.043324746,0.123790808,0.001577833,0.008697414,-0.122591823,-0.029772364,-0.005181225,0.19598271,-0.161285117,-0.162466958,0.091810644,-0.39876014,-0.18499814,0.207209334,0.093866438,-0.003181714,0.022583766,-0.163729295,-0.087998956,0.191987097,0.160517961,0.05664029,-0.025714438,-0.082996726,0.022171568,0.335424483,-0.258049399,-0.291715711,0.028296705,-0.458515733,-0.418085545
-0.007286875,-0.501336277,-0.327731997,0.011556737,-0.537481904,-0.326112419,0.011541783,-0.539546251,-0.325356275,0.010924535,-0.540572464,-0.327209383,-0.016755983,-0.536699057,-0.312608272,-0.015509089,-0.537136376,-0.316071868,-0.016420215,-0.538176656,-0.315662116,0.082063422,-0.540706813,-0.238045365,-0.041579943,-0.541833878,-0.209969282,0.017803414,-0.491768032,-0.299460351,-0.018529583,-0.488142103,-0.286395043,0.144956157,-0.378513187,-0.170712918,-0.138172284,-0.415191233,-0.123994403,0.272186607,-0.308365017,-0.334285527,-0.226336956,-0.317858785,0.022892626,0.204846159,-0.484076262,-0.477253526,-0.253411591,-0.177047253,0.092257351,0.18004182,-0.512522519,-0.51436305,-0.233117208,-0.118108906,0.122622818,0.162713677,-0.538988054,-0.479688704,-0.226453215,-0.136509657,0.106498912,0.190343097,-0.500150323,-0.466789812,-0.243430585,-0.166531324,0.0824062,0.123459466,0.001179396,0.007250078,-0.122266471,-0.029165911,-0.004146463,0.196644247,-0.156902239,-0.160368204,0.09217713,-0.395572364,-0.19038935,0.206856936,0.097083502,-0.000565461,0.01921092,-0.15836668,-0.09892676,0.190799475,0.165458217,0.05761588,-0.028939059,-0.078094423,0.009692367,0.33374545,-0.250923485,-0.286674768,0.025236994,-0.450125188,-0.429808319
-0.012393425,-0.517426193,-0.295834839,0.006023027,-0.553666353,-0.293007076,0.006226412,-0.55555743,-0.291976959,0.005553742,-0.55651319,-0.29379487,-0.022302948,-0.5523597,-0.278574169,-0.021259058,-0.552876294,-0.281954974,-0.022084501,-0.553886712,-0.282028198,0.078663059,-0.554970801,-0.204521567,-0.045158934,-0.552117348,-0.169311211,0.01363985,-0.506150067,-0.269616008,-0.022791229,-0.502334416,-0.255412549,0.14200303,-0.386354238,-0.144716978,-0.140697703,-0.421359181,-0.095028564,0.271810442,-0.310827315,-0.308311969,-0.230475396,-0.324036062,0.03832176,0.222088307,-0.483724833,-0.451554954,-0.250824004,-0.190089181,0.094907284,0.197291598,-0.512196183,-0.490403622,-0.230780289,-0.133642927,0.125726506,0.178758949,-0.537959874,-0.455802709,-0.224139795,-0.150062844,0.112953596,0.207585678,-0.499309003,-0.443799794,-0.240441829,-0.179003984,0.085655972,0.122997142,0.001187649,0.007288209,-0.121900469,-0.029170668,-0.004252376,0.197273687,-0.154915884,-0.160299912,0.092423864,-0.395516813,-0.193578541,0.206618801,0.099824563,-0.000946808,0.019034497,-0.148672312,-0.102959804,0.190721497,0.169205472,0.058234293,-0.029056337,-0.065611944,0.004235656,0.342887133,-0.248801261,-0.292805851,0.026092667,-0.44771561,-0.441040277
-0.017482162,-0.517260969,-0.302213967,-0.000312703,-0.553546369,-0.299523979,0.000172785,-0.555648029,-0.298485696,-0.000576677,-0.556285679,-0.300240695,-0.029063204,-0.552280366,-0.286133111,-0.028360037,-0.552950561,-0.289381862,-0.028703183,-0.554033041,-0.289461195,0.072638974,-0.554987788,-0.20960097,-0.052478552,-0.552152932,-0.177687854,0.009070612,-0.505717278,-0.275010139,-0.027651064,-0.50211966,-0.261997372,0.136829108,-0.387591809,-0.144368902,-0.144787714,-0.420521736,-0.100605264,0.273987561,-0.310997784,-0.301527798,-0.227667168,-0.315233827,0.027233832,0.228764534,-0.47874558,-0.444927037,-0.248970598,-0.168288991,0.03483155,0.204318315,-0.505797148,-0.48489511,-0.22923407,-0.106633432,0.05745196,0.18214643,-0.532314241,-0.451108575,-0.223182008,-0.12123353,0.042314161,0.212766886,-0.493905634,-0.438675344,-0.239081845,-0.155748144,0.021675734,0.123008475,0.00118991,0.007450629,-0.121950187,-0.029180039,-0.004478728,0.196871057,-0.155805901,-0.160910532,0.090996951,-0.406787008,-0.199507743,0.20689328,0.100765213,-0.002597741,0.016604776,-0.147091553,-0.134322494,0.191115052,0.170815796,0.057236474,-0.030948503,-0.064957008,-0.024796475,0.35377413,-0.250624239,-0.297070175,0.026931837,-0.444066823,-0.479046285
